,itemID,rating,userID
19790,571,9.0,Kdosda_Hegen
19791,572,10.0,Kdosda_Hegen
19792,573,9.0,Kdosda_Hegen
19793,574,10.0,Kdosda_Hegen
19794,575,10.0,Kdosda_Hegen
19795,579,7.0,Kdosda_Hegen
19796,583,6.0,Kdosda_Hegen
19797,584,3.0,Kdosda_Hegen
19798,585,7.0,Kdosda_Hegen
19799,586,7.0,Kdosda_Hegen
19800,587,1.0,Kdosda_Hegen
19801,593,9.0,Kdosda_Hegen
19802,594,9.0,Kdosda_Hegen
19803,596,5.0,Kdosda_Hegen
19804,597,5.0,Kdosda_Hegen
19805,598,6.0,Kdosda_Hegen
19806,599,3.0,Kdosda_Hegen
19807,600,10.0,Kdosda_Hegen
19808,603,5.0,Kdosda_Hegen
19809,604,9.0,Kdosda_Hegen
19810,605,8.0,Kdosda_Hegen
19811,606,3.0,Kdosda_Hegen
19812,610,2.0,Kdosda_Hegen
19813,611,5.0,Kdosda_Hegen
19814,614,3.0,Kdosda_Hegen
19815,615,5.0,Kdosda_Hegen
19816,617,7.0,Kdosda_Hegen
19817,618,4.0,Kdosda_Hegen
19818,620,9.0,Kdosda_Hegen
19819,624,4.0,Kdosda_Hegen
19820,625,2.0,Kdosda_Hegen
19821,628,3.0,Kdosda_Hegen
19822,630,9.0,Kdosda_Hegen
19823,634,7.0,Kdosda_Hegen
19824,635,4.0,Kdosda_Hegen
19825,639,7.0,Kdosda_Hegen
19826,644,10.0,Kdosda_Hegen
19827,645,9.0,Kdosda_Hegen
19828,647,7.0,Kdosda_Hegen
19829,649,7.0,Kdosda_Hegen
19830,652,5.0,Kdosda_Hegen
19831,653,4.0,Kdosda_Hegen
19832,655,4.0,Kdosda_Hegen
19833,5,9.0,Keemshave
19834,31,10.0,Keemshave
19835,62,8.0,Keemshave
19836,63,10.0,Keemshave
19837,72,10.0,Keemshave
19838,85,9.0,Keemshave
19839,134,9.0,Keemshave
19840,141,10.0,Keemshave
19841,158,10.0,Keemshave
19842,173,8.0,Keemshave
19843,184,10.0,Keemshave
19844,204,9.0,Keemshave
19845,248,10.0,Keemshave
19846,284,10.0,Keemshave
19847,286,10.0,Keemshave
19848,340,10.0,Keemshave
19849,351,10.0,Keemshave
19850,357,9.0,Keemshave
19851,363,9.0,Keemshave
19852,370,9.0,Keemshave
19853,404,9.0,Keemshave
19854,470,10.0,Keemshave
19855,517,10.0,Keemshave
19856,525,10.0,Keemshave
19857,547,10.0,Keemshave
19858,552,9.0,Keemshave
19859,562,9.0,Keemshave
19860,565,10.0,Keemshave
19861,573,10.0,Keemshave
19862,596,9.0,Keemshave
19863,602,10.0,Keemshave
19864,615,9.0,Keemshave
19865,628,10.0,Keemshave
19866,10,7.0,KeremUlucay
19867,25,8.0,KeremUlucay
19868,34,8.0,KeremUlucay
19869,76,9.0,KeremUlucay
19870,99,8.0,KeremUlucay
19871,134,9.0,KeremUlucay
19872,175,8.0,KeremUlucay
19873,190,8.0,KeremUlucay
19874,222,9.0,KeremUlucay
19875,291,8.0,KeremUlucay
19876,350,8.0,KeremUlucay
19877,386,8.0,KeremUlucay
19878,404,9.0,KeremUlucay
19879,435,9.0,KeremUlucay
19880,470,8.0,KeremUlucay
19881,472,8.0,KeremUlucay
19882,500,8.0,KeremUlucay
19883,511,8.0,KeremUlucay
19884,522,8.0,KeremUlucay
19885,541,9.0,KeremUlucay
19886,550,8.0,KeremUlucay
19887,562,9.0,KeremUlucay
19888,569,8.0,KeremUlucay
19889,595,8.0,KeremUlucay
19890,596,8.0,KeremUlucay
19891,599,8.0,KeremUlucay
19892,615,8.0,KeremUlucay
19893,632,7.0,KeremUlucay
19894,652,9.0,KeremUlucay
19895,655,9.0,KeremUlucay
19896,68,9.0,Keyser Soze-12
19897,87,10.0,Keyser Soze-12
19898,115,8.0,Keyser Soze-12
19899,237,9.0,Keyser Soze-12
19900,251,8.0,Keyser Soze-12
19901,280,2.0,Keyser Soze-12
19902,320,4.0,Keyser Soze-12
19903,340,10.0,Keyser Soze-12
19904,355,9.0,Keyser Soze-12
19905,373,9.0,Keyser Soze-12
19906,479,7.0,Keyser Soze-12
19907,510,6.0,Keyser Soze-12
19908,518,6.0,Keyser Soze-12
19909,527,9.0,Keyser Soze-12
19910,559,10.0,Keyser Soze-12
19911,566,7.0,Keyser Soze-12
19912,645,8.0,Keyser Soze-12
19913,192,9.0,Keyska2004
19914,270,10.0,Keyska2004
19915,271,10.0,Keyska2004
19916,316,10.0,Keyska2004
19917,366,10.0,Keyska2004
19918,405,10.0,Keyska2004
19919,458,9.0,Keyska2004
19920,566,8.0,Keyska2004
19921,568,10.0,Keyska2004
19922,588,10.0,Keyska2004
19923,634,9.0,Keyska2004
19924,644,10.0,Keyska2004
19925,11,8.0,Kicino
19926,34,9.0,Kicino
19927,66,9.0,Kicino
19928,146,9.0,Kicino
19929,158,10.0,Kicino
19930,205,9.0,Kicino
19931,220,9.0,Kicino
19932,304,8.0,Kicino
19933,307,7.0,Kicino
19934,332,9.0,Kicino
19935,434,8.0,Kicino
19936,494,9.0,Kicino
19937,521,9.0,Kicino
19938,534,8.0,Kicino
19939,583,8.0,Kicino
19940,22,10.0,Kieranmc
19941,87,10.0,Kieranmc
19942,244,10.0,Kieranmc
19943,251,10.0,Kieranmc
19944,274,2.0,Kieranmc
19945,318,7.0,Kieranmc
19946,395,10.0,Kieranmc
19947,440,10.0,Kieranmc
19948,488,10.0,Kieranmc
19949,620,10.0,Kieranmc
19950,25,10.0,KillerLord
19951,31,10.0,KillerLord
19952,133,10.0,KillerLord
19953,141,10.0,KillerLord
19954,174,10.0,KillerLord
19955,225,10.0,KillerLord
19956,293,8.0,KillerLord
19957,294,9.0,KillerLord
19958,432,10.0,KillerLord
19959,456,10.0,KillerLord
19960,479,10.0,KillerLord
19961,484,10.0,KillerLord
19962,499,10.0,KillerLord
19963,536,10.0,KillerLord
19964,573,10.0,KillerLord
19965,1,8.0,KineticSeoul
19966,3,7.0,KineticSeoul
19967,8,7.0,KineticSeoul
19968,9,8.0,KineticSeoul
19969,11,7.0,KineticSeoul
19970,14,7.0,KineticSeoul
19971,25,9.0,KineticSeoul
19972,30,9.0,KineticSeoul
19973,31,10.0,KineticSeoul
19974,34,9.0,KineticSeoul
19975,35,8.0,KineticSeoul
19976,36,6.0,KineticSeoul
19977,44,9.0,KineticSeoul
19978,45,7.0,KineticSeoul
19979,46,7.0,KineticSeoul
19980,52,9.0,KineticSeoul
19981,60,6.0,KineticSeoul
19982,62,8.0,KineticSeoul
19983,64,6.0,KineticSeoul
19984,66,10.0,KineticSeoul
19985,68,9.0,KineticSeoul
19986,69,8.0,KineticSeoul
19987,72,8.0,KineticSeoul
19988,81,7.0,KineticSeoul
19989,85,10.0,KineticSeoul
19990,95,7.0,KineticSeoul
19991,96,8.0,KineticSeoul
19992,99,7.0,KineticSeoul
19993,112,9.0,KineticSeoul
19994,115,8.0,KineticSeoul
19995,122,8.0,KineticSeoul
19996,128,8.0,KineticSeoul
19997,131,8.0,KineticSeoul
19998,142,8.0,KineticSeoul
19999,146,10.0,KineticSeoul
20000,156,7.0,KineticSeoul
20001,158,7.0,KineticSeoul
20002,159,8.0,KineticSeoul
20003,160,7.0,KineticSeoul
20004,162,7.0,KineticSeoul
20005,167,7.0,KineticSeoul
20006,170,8.0,KineticSeoul
20007,174,6.0,KineticSeoul
20008,178,7.0,KineticSeoul
20009,187,7.0,KineticSeoul
20010,192,7.0,KineticSeoul
20011,202,8.0,KineticSeoul
20012,205,8.0,KineticSeoul
20013,213,6.0,KineticSeoul
20014,220,9.0,KineticSeoul
20015,227,8.0,KineticSeoul
20016,233,9.0,KineticSeoul
20017,237,9.0,KineticSeoul
20018,241,8.0,KineticSeoul
20019,270,6.0,KineticSeoul
20020,278,7.0,KineticSeoul
20021,284,9.0,KineticSeoul
20022,292,9.0,KineticSeoul
20023,294,8.0,KineticSeoul
20024,297,7.0,KineticSeoul
20025,299,7.0,KineticSeoul
20026,308,10.0,KineticSeoul
20027,313,8.0,KineticSeoul
20028,315,8.0,KineticSeoul
20029,319,7.0,KineticSeoul
20030,320,8.0,KineticSeoul
20031,340,9.0,KineticSeoul
20032,346,8.0,KineticSeoul
20033,350,8.0,KineticSeoul
20034,353,5.0,KineticSeoul
20035,359,8.0,KineticSeoul
20036,363,9.0,KineticSeoul
20037,369,8.0,KineticSeoul
20038,370,8.0,KineticSeoul
20039,383,8.0,KineticSeoul
20040,396,7.0,KineticSeoul
20041,399,9.0,KineticSeoul
20042,414,7.0,KineticSeoul
20043,416,9.0,KineticSeoul
20044,422,8.0,KineticSeoul
20045,423,7.0,KineticSeoul
20046,424,9.0,KineticSeoul
20047,426,9.0,KineticSeoul
20048,432,8.0,KineticSeoul
20049,433,9.0,KineticSeoul
20050,435,5.0,KineticSeoul
20051,442,5.0,KineticSeoul
20052,453,8.0,KineticSeoul
20053,461,9.0,KineticSeoul
20054,467,7.0,KineticSeoul
20055,469,8.0,KineticSeoul
20056,472,8.0,KineticSeoul
20057,476,6.0,KineticSeoul
20058,478,10.0,KineticSeoul
20059,479,9.0,KineticSeoul
20060,484,9.0,KineticSeoul
20061,495,7.0,KineticSeoul
20062,499,7.0,KineticSeoul
20063,502,6.0,KineticSeoul
20064,504,7.0,KineticSeoul
20065,510,10.0,KineticSeoul
20066,512,7.0,KineticSeoul
20067,518,8.0,KineticSeoul
20068,520,9.0,KineticSeoul
20069,521,8.0,KineticSeoul
20070,525,7.0,KineticSeoul
20071,526,8.0,KineticSeoul
20072,527,7.0,KineticSeoul
20073,534,9.0,KineticSeoul
20074,536,7.0,KineticSeoul
20075,537,8.0,KineticSeoul
20076,539,8.0,KineticSeoul
20077,541,8.0,KineticSeoul
20078,551,10.0,KineticSeoul
20079,555,8.0,KineticSeoul
20080,556,8.0,KineticSeoul
20081,564,9.0,KineticSeoul
20082,568,8.0,KineticSeoul
20083,573,9.0,KineticSeoul
20084,576,8.0,KineticSeoul
20085,578,7.0,KineticSeoul
20086,584,9.0,KineticSeoul
20087,594,7.0,KineticSeoul
20088,602,7.0,KineticSeoul
20089,614,8.0,KineticSeoul
20090,617,8.0,KineticSeoul
20091,622,7.0,KineticSeoul
20092,624,9.0,KineticSeoul
20093,625,10.0,KineticSeoul
20094,627,7.0,KineticSeoul
20095,628,8.0,KineticSeoul
20096,629,8.0,KineticSeoul
20097,631,8.0,KineticSeoul
20098,639,10.0,KineticSeoul
20099,645,10.0,KineticSeoul
20100,647,8.0,KineticSeoul
20101,652,8.0,KineticSeoul
20102,12,10.0,KingBrian1
20103,25,9.0,KingBrian1
20104,68,6.0,KingBrian1
20105,79,9.0,KingBrian1
20106,103,9.0,KingBrian1
20107,166,7.0,KingBrian1
20108,340,7.0,KingBrian1
20109,419,8.0,KingBrian1
20110,478,8.0,KingBrian1
20111,484,10.0,KingBrian1
20112,497,7.0,KingBrian1
20113,510,9.0,KingBrian1
20114,564,8.0,KingBrian1
20115,565,8.0,KingBrian1
20116,649,8.0,KingBrian1
20117,10,6.0,Kingslaay
20118,11,7.0,Kingslaay
20119,14,8.0,Kingslaay
20120,22,9.0,Kingslaay
20121,24,7.0,Kingslaay
20122,30,6.0,Kingslaay
20123,31,8.0,Kingslaay
20124,41,7.0,Kingslaay
20125,52,4.0,Kingslaay
20126,53,1.0,Kingslaay
20127,56,8.0,Kingslaay
20128,63,1.0,Kingslaay
20129,68,8.0,Kingslaay
20130,83,8.0,Kingslaay
20131,87,8.0,Kingslaay
20132,89,8.0,Kingslaay
20133,91,6.0,Kingslaay
20134,98,7.0,Kingslaay
20135,102,6.0,Kingslaay
20136,103,6.0,Kingslaay
20137,114,9.0,Kingslaay
20138,124,7.0,Kingslaay
20139,129,8.0,Kingslaay
20140,134,7.0,Kingslaay
20141,147,9.0,Kingslaay
20142,151,8.0,Kingslaay
20143,160,8.0,Kingslaay
20144,175,5.0,Kingslaay
20145,180,6.0,Kingslaay
20146,184,6.0,Kingslaay
20147,204,7.0,Kingslaay
20148,205,9.0,Kingslaay
20149,207,6.0,Kingslaay
20150,211,7.0,Kingslaay
20151,213,1.0,Kingslaay
20152,225,7.0,Kingslaay
20153,229,7.0,Kingslaay
20154,234,8.0,Kingslaay
20155,241,8.0,Kingslaay
20156,249,7.0,Kingslaay
20157,251,8.0,Kingslaay
20158,254,1.0,Kingslaay
20159,280,8.0,Kingslaay
20160,283,8.0,Kingslaay
20161,284,6.0,Kingslaay
20162,290,7.0,Kingslaay
20163,297,9.0,Kingslaay
20164,305,7.0,Kingslaay
20165,315,6.0,Kingslaay
20166,320,7.0,Kingslaay
20167,338,7.0,Kingslaay
20168,340,8.0,Kingslaay
20169,355,9.0,Kingslaay
20170,363,7.0,Kingslaay
20171,385,7.0,Kingslaay
20172,404,9.0,Kingslaay
20173,442,8.0,Kingslaay
20174,471,8.0,Kingslaay
20175,473,7.0,Kingslaay
20176,477,8.0,Kingslaay
20177,479,5.0,Kingslaay
20178,491,8.0,Kingslaay
20179,500,8.0,Kingslaay
20180,504,4.0,Kingslaay
20181,511,8.0,Kingslaay
20182,513,6.0,Kingslaay
20183,515,7.0,Kingslaay
20184,520,9.0,Kingslaay
20185,535,10.0,Kingslaay
20186,552,8.0,Kingslaay
20187,561,8.0,Kingslaay
20188,563,8.0,Kingslaay
20189,564,3.0,Kingslaay
20190,588,8.0,Kingslaay
20191,595,7.0,Kingslaay
20192,596,8.0,Kingslaay
20193,599,7.0,Kingslaay
20194,602,10.0,Kingslaay
20195,615,8.0,Kingslaay
20196,632,7.0,Kingslaay
20197,634,8.0,Kingslaay
20198,644,8.0,Kingslaay
20199,653,7.0,Kingslaay
20200,10,8.0,Kirollos-Noah
20201,24,7.0,Kirollos-Noah
20202,50,9.0,Kirollos-Noah
20203,85,10.0,Kirollos-Noah
20204,99,8.0,Kirollos-Noah
20205,134,8.0,Kirollos-Noah
20206,146,9.0,Kirollos-Noah
20207,269,7.0,Kirollos-Noah
20208,282,8.0,Kirollos-Noah
20209,382,9.0,Kirollos-Noah
20210,404,10.0,Kirollos-Noah
20211,435,10.0,Kirollos-Noah
20212,462,8.0,Kirollos-Noah
20213,491,8.0,Kirollos-Noah
20214,511,10.0,Kirollos-Noah
20215,541,10.0,Kirollos-Noah
20216,547,10.0,Kirollos-Noah
20217,565,9.0,Kirollos-Noah
20218,599,9.0,Kirollos-Noah
20219,629,9.0,Kirollos-Noah
20220,632,7.0,Kirollos-Noah
20221,652,9.0,Kirollos-Noah
20222,655,10.0,Kirollos-Noah
20223,68,10.0,KissEnglishPasto
20224,73,10.0,KissEnglishPasto
20225,124,9.0,KissEnglishPasto
20226,225,10.0,KissEnglishPasto
20227,271,8.0,KissEnglishPasto
20228,351,8.0,KissEnglishPasto
20229,352,8.0,KissEnglishPasto
20230,432,10.0,KissEnglishPasto
20231,479,10.0,KissEnglishPasto
20232,504,10.0,KissEnglishPasto
20233,568,10.0,KissEnglishPasto
20234,644,10.0,KissEnglishPasto
20235,3,8.0,KnightsofNi11
20236,8,5.0,KnightsofNi11
20237,19,9.0,KnightsofNi11
20238,25,8.0,KnightsofNi11
20239,26,8.0,KnightsofNi11
20240,32,8.0,KnightsofNi11
20241,34,8.0,KnightsofNi11
20242,43,8.0,KnightsofNi11
20243,45,8.0,KnightsofNi11
20244,59,8.0,KnightsofNi11
20245,75,8.0,KnightsofNi11
20246,81,6.0,KnightsofNi11
20247,94,8.0,KnightsofNi11
20248,95,8.0,KnightsofNi11
20249,131,7.0,KnightsofNi11
20250,141,9.0,KnightsofNi11
20251,142,8.0,KnightsofNi11
20252,146,9.0,KnightsofNi11
20253,150,6.0,KnightsofNi11
20254,167,9.0,KnightsofNi11
20255,172,7.0,KnightsofNi11
20256,177,7.0,KnightsofNi11
20257,184,9.0,KnightsofNi11
20258,187,9.0,KnightsofNi11
20259,188,9.0,KnightsofNi11
20260,194,8.0,KnightsofNi11
20261,198,8.0,KnightsofNi11
20262,202,8.0,KnightsofNi11
20263,206,8.0,KnightsofNi11
20264,207,8.0,KnightsofNi11
20265,215,9.0,KnightsofNi11
20266,219,7.0,KnightsofNi11
20267,228,9.0,KnightsofNi11
20268,230,7.0,KnightsofNi11
20269,241,9.0,KnightsofNi11
20270,242,5.0,KnightsofNi11
20271,253,8.0,KnightsofNi11
20272,255,8.0,KnightsofNi11
20273,258,8.0,KnightsofNi11
20274,261,8.0,KnightsofNi11
20275,280,8.0,KnightsofNi11
20276,284,8.0,KnightsofNi11
20277,286,4.0,KnightsofNi11
20278,294,9.0,KnightsofNi11
20279,297,8.0,KnightsofNi11
20280,310,9.0,KnightsofNi11
20281,316,9.0,KnightsofNi11
20282,342,8.0,KnightsofNi11
20283,345,8.0,KnightsofNi11
20284,348,7.0,KnightsofNi11
20285,350,8.0,KnightsofNi11
20286,355,7.0,KnightsofNi11
20287,360,8.0,KnightsofNi11
20288,361,9.0,KnightsofNi11
20289,365,8.0,KnightsofNi11
20290,377,8.0,KnightsofNi11
20291,380,8.0,KnightsofNi11
20292,399,9.0,KnightsofNi11
20293,400,8.0,KnightsofNi11
20294,405,8.0,KnightsofNi11
20295,413,8.0,KnightsofNi11
20296,414,7.0,KnightsofNi11
20297,417,8.0,KnightsofNi11
20298,421,5.0,KnightsofNi11
20299,424,8.0,KnightsofNi11
20300,430,8.0,KnightsofNi11
20301,436,9.0,KnightsofNi11
20302,450,9.0,KnightsofNi11
20303,458,8.0,KnightsofNi11
20304,469,7.0,KnightsofNi11
20305,473,7.0,KnightsofNi11
20306,488,9.0,KnightsofNi11
20307,492,7.0,KnightsofNi11
20308,493,7.0,KnightsofNi11
20309,499,6.0,KnightsofNi11
20310,520,8.0,KnightsofNi11
20311,521,8.0,KnightsofNi11
20312,522,7.0,KnightsofNi11
20313,525,8.0,KnightsofNi11
20314,527,9.0,KnightsofNi11
20315,551,10.0,KnightsofNi11
20316,553,8.0,KnightsofNi11
20317,566,9.0,KnightsofNi11
20318,575,7.0,KnightsofNi11
20319,576,8.0,KnightsofNi11
20320,584,10.0,KnightsofNi11
20321,586,8.0,KnightsofNi11
20322,605,8.0,KnightsofNi11
20323,618,9.0,KnightsofNi11
20324,622,7.0,KnightsofNi11
20325,627,8.0,KnightsofNi11
20326,629,9.0,KnightsofNi11
20327,31,10.0,Koma-Mo
20328,152,8.0,Koma-Mo
20329,245,10.0,Koma-Mo
20330,249,10.0,Koma-Mo
20331,272,9.0,Koma-Mo
20332,287,8.0,Koma-Mo
20333,545,7.0,Koma-Mo
20334,613,9.0,Koma-Mo
20335,615,9.0,Koma-Mo
20336,628,9.0,Koma-Mo
20337,62,7.0,KoolCatReviews
20338,76,9.0,KoolCatReviews
20339,141,9.0,KoolCatReviews
20340,156,10.0,KoolCatReviews
20341,174,7.0,KoolCatReviews
20342,316,8.0,KoolCatReviews
20343,319,10.0,KoolCatReviews
20344,404,8.0,KoolCatReviews
20345,433,9.0,KoolCatReviews
20346,444,8.0,KoolCatReviews
20347,484,9.0,KoolCatReviews
20348,527,9.0,KoolCatReviews
20349,552,10.0,KoolCatReviews
20350,562,9.0,KoolCatReviews
20351,565,8.0,KoolCatReviews
20352,11,6.0,Kop_Reaz
20353,22,10.0,Kop_Reaz
20354,114,8.0,Kop_Reaz
20355,131,8.0,Kop_Reaz
20356,158,8.0,Kop_Reaz
20357,212,6.0,Kop_Reaz
20358,220,8.0,Kop_Reaz
20359,284,9.0,Kop_Reaz
20360,304,9.0,Kop_Reaz
20361,345,8.0,Kop_Reaz
20362,405,8.0,Kop_Reaz
20363,458,7.0,Kop_Reaz
20364,461,8.0,Kop_Reaz
20365,497,7.0,Kop_Reaz
20366,521,7.0,Kop_Reaz
20367,609,8.0,Kop_Reaz
20368,628,8.0,Kop_Reaz
20369,629,8.0,Kop_Reaz
20370,4,10.0,Koundinya
20371,26,10.0,Koundinya
20372,61,9.0,Koundinya
20373,66,8.0,Koundinya
20374,81,7.0,Koundinya
20375,84,8.0,Koundinya
20376,105,10.0,Koundinya
20377,107,9.0,Koundinya
20378,123,10.0,Koundinya
20379,140,10.0,Koundinya
20380,147,9.0,Koundinya
20381,182,9.0,Koundinya
20382,187,10.0,Koundinya
20383,196,10.0,Koundinya
20384,198,10.0,Koundinya
20385,199,10.0,Koundinya
20386,202,10.0,Koundinya
20387,251,10.0,Koundinya
20388,255,10.0,Koundinya
20389,259,10.0,Koundinya
20390,268,10.0,Koundinya
20391,275,9.0,Koundinya
20392,276,9.0,Koundinya
20393,279,10.0,Koundinya
20394,280,8.0,Koundinya
20395,297,10.0,Koundinya
20396,308,10.0,Koundinya
20397,329,10.0,Koundinya
20398,332,10.0,Koundinya
20399,337,9.0,Koundinya
20400,348,9.0,Koundinya
20401,365,10.0,Koundinya
20402,366,10.0,Koundinya
20403,371,10.0,Koundinya
20404,372,10.0,Koundinya
20405,391,10.0,Koundinya
20406,397,8.0,Koundinya
20407,412,9.0,Koundinya
20408,413,9.0,Koundinya
20409,438,10.0,Koundinya
20410,459,9.0,Koundinya
20411,488,10.0,Koundinya
20412,566,10.0,Koundinya
20413,570,10.0,Koundinya
20414,572,8.0,Koundinya
20415,574,10.0,Koundinya
20416,583,10.0,Koundinya
20417,585,9.0,Koundinya
20418,589,10.0,Koundinya
20419,597,10.0,Koundinya
20420,603,8.0,Koundinya
20421,606,9.0,Koundinya
20422,627,9.0,Koundinya
20423,634,10.0,Koundinya
20424,651,8.0,Koundinya
20425,655,8.0,Koundinya
20426,41,10.0,Krippler
20427,67,9.0,Krippler
20428,69,7.0,Krippler
20429,283,9.0,Krippler
20430,290,10.0,Krippler
20431,355,6.0,Krippler
20432,365,10.0,Krippler
20433,385,5.0,Krippler
20434,395,9.0,Krippler
20435,585,7.0,Krippler
20436,588,7.0,Krippler
20437,42,10.0,KubricksRube
20438,52,1.0,KubricksRube
20439,106,4.0,KubricksRube
20440,126,9.0,KubricksRube
20441,230,10.0,KubricksRube
20442,364,4.0,KubricksRube
20443,426,1.0,KubricksRube
20444,438,10.0,KubricksRube
20445,559,10.0,KubricksRube
20446,572,10.0,KubricksRube
20447,12,9.0,Kubris
20448,19,9.0,Kubris
20449,31,9.0,Kubris
20450,32,7.0,Kubris
20451,47,8.0,Kubris
20452,49,8.0,Kubris
20453,50,8.0,Kubris
20454,54,8.0,Kubris
20455,58,9.0,Kubris
20456,63,10.0,Kubris
20457,71,9.0,Kubris
20458,76,9.0,Kubris
20459,79,9.0,Kubris
20460,87,8.0,Kubris
20461,102,7.0,Kubris
20462,104,8.0,Kubris
20463,105,9.0,Kubris
20464,107,8.0,Kubris
20465,114,9.0,Kubris
20466,119,9.0,Kubris
20467,123,9.0,Kubris
20468,129,9.0,Kubris
20469,133,10.0,Kubris
20470,136,9.0,Kubris
20471,137,9.0,Kubris
20472,140,9.0,Kubris
20473,141,9.0,Kubris
20474,156,8.0,Kubris
20475,158,9.0,Kubris
20476,177,8.0,Kubris
20477,182,7.0,Kubris
20478,183,9.0,Kubris
20479,184,9.0,Kubris
20480,198,8.0,Kubris
20481,202,8.0,Kubris
20482,221,9.0,Kubris
20483,223,9.0,Kubris
20484,227,9.0,Kubris
20485,230,8.0,Kubris
20486,241,8.0,Kubris
20487,246,8.0,Kubris
20488,250,9.0,Kubris
20489,251,10.0,Kubris
20490,258,9.0,Kubris
20491,279,9.0,Kubris
20492,280,9.0,Kubris
20493,285,9.0,Kubris
20494,305,10.0,Kubris
20495,309,9.0,Kubris
20496,316,8.0,Kubris
20497,318,8.0,Kubris
20498,340,10.0,Kubris
20499,355,9.0,Kubris
20500,361,8.0,Kubris
20501,364,10.0,Kubris
20502,365,9.0,Kubris
20503,366,9.0,Kubris
20504,372,10.0,Kubris
20505,377,10.0,Kubris
20506,384,8.0,Kubris
20507,391,8.0,Kubris
20508,395,10.0,Kubris
20509,399,8.0,Kubris
20510,405,9.0,Kubris
20511,412,8.0,Kubris
20512,417,8.0,Kubris
20513,419,8.0,Kubris
20514,425,7.0,Kubris
20515,426,9.0,Kubris
20516,433,8.0,Kubris
20517,438,8.0,Kubris
20518,445,9.0,Kubris
20519,461,9.0,Kubris
20520,462,9.0,Kubris
20521,478,9.0,Kubris
20522,479,9.0,Kubris
20523,488,9.0,Kubris
20524,510,9.0,Kubris
20525,514,7.0,Kubris
20526,520,9.0,Kubris
20527,536,9.0,Kubris
20528,540,8.0,Kubris
20529,551,10.0,Kubris
20530,555,8.0,Kubris
20531,558,9.0,Kubris
20532,559,9.0,Kubris
20533,562,9.0,Kubris
20534,566,9.0,Kubris
20535,568,9.0,Kubris
20536,573,8.0,Kubris
20537,575,9.0,Kubris
20538,609,10.0,Kubris
20539,618,9.0,Kubris
20540,620,7.0,Kubris
20541,624,10.0,Kubris
20542,625,9.0,Kubris
20543,627,8.0,Kubris
20544,628,9.0,Kubris
20545,634,9.0,Kubris
20546,645,9.0,Kubris
20547,5,9.0,KyleLicht
20548,20,10.0,KyleLicht
20549,57,7.0,KyleLicht
20550,66,10.0,KyleLicht
20551,124,9.0,KyleLicht
20552,287,7.0,KyleLicht
20553,484,10.0,KyleLicht
20554,527,9.0,KyleLicht
20555,564,10.0,KyleLicht
20556,21,8.0,LBytes
20557,22,10.0,LBytes
20558,41,10.0,LBytes
20559,47,9.0,LBytes
20560,50,10.0,LBytes
20561,141,8.0,LBytes
20562,230,8.0,LBytes
20563,283,7.0,LBytes
20564,320,9.0,LBytes
20565,343,9.0,LBytes
20566,355,9.0,LBytes
20567,365,10.0,LBytes
20568,372,10.0,LBytes
20569,462,10.0,LBytes
20570,536,10.0,LBytes
20571,541,9.0,LBytes
20572,547,10.0,LBytes
20573,624,8.0,LBytes
20574,647,8.0,LBytes
20575,12,5.0,LDB_Movies
20576,50,8.0,LDB_Movies
20577,126,6.0,LDB_Movies
20578,247,5.0,LDB_Movies
20579,343,8.0,LDB_Movies
20580,355,7.0,LDB_Movies
20581,424,7.0,LDB_Movies
20582,462,9.0,LDB_Movies
20583,566,9.0,LDB_Movies
20584,610,2.0,LDB_Movies
20585,652,4.0,LDB_Movies
20586,10,9.0,LDRmuffin
20587,30,9.0,LDRmuffin
20588,222,6.0,LDRmuffin
20589,287,4.0,LDRmuffin
20590,404,10.0,LDRmuffin
20591,471,3.0,LDRmuffin
20592,500,9.0,LDRmuffin
20593,511,9.0,LDRmuffin
20594,602,10.0,LDRmuffin
20595,615,10.0,LDRmuffin
20596,9,10.0,LG72387
20597,129,10.0,LG72387
20598,133,10.0,LG72387
20599,158,8.0,LG72387
20600,225,9.0,LG72387
20601,266,8.0,LG72387
20602,280,9.0,LG72387
20603,338,8.0,LG72387
20604,462,10.0,LG72387
20605,469,8.0,LG72387
20606,547,10.0,LG72387
20607,602,10.0,LG72387
20608,609,10.0,LG72387
20609,618,10.0,LG72387
20610,21,10.0,LJStephens1980
20611,22,9.0,LJStephens1980
20612,31,10.0,LJStephens1980
20613,68,9.0,LJStephens1980
20614,160,9.0,LJStephens1980
20615,237,9.0,LJStephens1980
20616,432,9.0,LJStephens1980
20617,462,10.0,LJStephens1980
20618,497,9.0,LJStephens1980
20619,520,10.0,LJStephens1980
20620,551,10.0,LJStephens1980
20621,562,9.0,LJStephens1980
20622,564,10.0,LJStephens1980
20623,566,9.0,LJStephens1980
20624,620,10.0,LJStephens1980
20625,644,10.0,LJStephens1980
20626,647,10.0,LJStephens1980
20627,25,10.0,L_Copa
20628,30,4.0,L_Copa
20629,43,9.0,L_Copa
20630,56,8.0,L_Copa
20631,57,9.0,L_Copa
20632,108,4.0,L_Copa
20633,114,10.0,L_Copa
20634,133,6.0,L_Copa
20635,205,8.0,L_Copa
20636,225,3.0,L_Copa
20637,287,5.0,L_Copa
20638,291,9.0,L_Copa
20639,339,10.0,L_Copa
20640,345,8.0,L_Copa
20641,353,8.0,L_Copa
